simId,facilityCost,dataCost,knowledgeCost,measuringCost,nNcProsumers,totalut,endures,startroles,endroles,facilityTransfers,facilityInvoices,equity
763,0,0.48,0.2,0.1,0,-262.0999999999997,0,23,0,246.46709090909027,192.0,1.1427160665270901
764,0,0.48,0.3,0.1,0,-233.48799999999974,0,23,0,375.56000000000216,210.0,1.254084965403574
765,0,0.48,0.4,0.1,0,-26.311999999999376,0,23,0,1134.2389090909032,374.0,-0.5096494350693981
766,0,0.48,0.5,0.1,0,1073.3399999999976,1,23,23,2341.3999999999915,400.0,0.6495001859000238
767,0,0.48,0.6,0.1,0,1056.4399999999928,1,23,23,2512.799999999876,400.0,0.6401077583092634
768,0,0.48,0.7,0.1,0,-261.0599999999998,0,23,0,346.5309090909099,188.0,1.1279983744184559
769,0,0.48,0.8,0.1,0,-259.5759999999997,0,23,0,329.13355371900695,182.0,1.1264119236238628
770,0,0.48,1.0,0.1,0,-259.5799999999997,0,23,0,287.55702479338987,176.0,1.1259998219188463
771,0,0.5,0.0,0.1,0,-259.72799999999984,0,23,0,154.8496679188577,178.0,1.1257847365980809
772,0,0.5,0.1,0.1,0,-262.1939999999998,0,23,0,186.0616363636372,182.0,1.1323685836116688
773,0,0.5,0.2,0.1,0,-261.2399999999997,0,23,0,248.3618181818188,192.0,1.1380155105463268
774,0,0.5,0.3,0.1,0,-234.97799999999978,0,23,0,354.0463636363649,202.0,1.2855480051553287
775,0,0.5,0.4,0.1,0,-138.5279999999997,0,23,0,810.8032066115599,300.0,3.3151618074602296
776,0,0.5,0.5,0.1,0,1034.3519999999971,1,23,23,2353.9999999999977,400.0,0.5949132225207987
777,0,0.5,0.6,0.1,0,1086.039999999993,1,23,23,2564.399999999867,400.0,0.7711678959583699
778,0,0.5,0.7,0.1,0,-262.93799999999976,0,23,0,403.4000000000007,200.0,1.1316833852828987
779,0,0.5,0.8,0.1,0,-260.3139999999996,0,23,0,322.10581818182027,182.0,1.1277720514912777
780,0,0.5,1.0,0.1,0,-261.5279999999996,0,23,0,290.8370909090926,178.0,1.1296190772203119
781,1,0.0,0.0,0.1,6,9.240000000000165,1,23,9,87.0000000000007,87.00000000000009,-5.915754203718795
782,1,0.0,0.0,0.1,3,60.606000000000044,1,23,6,110.08863636363833,108.20000000000009,-0.3336841989482404
783,1,0.0,0.1,0.1,6,2.8040000000005296,1,23,9,127.83163636363555,71.50000000000003,-37.09228078278908
784,1,0.0,0.1,0.1,3,707.0099999999915,1,23,23,533.1999999999904,337.5999999999988,0.33820078751873495
785,1,0.0,0.2,0.1,6,-45.45600000000003,1,23,9,67.60000000000018,33.19999999999999,4.7673578112119
786,1,0.0,0.2,0.1,3,-12.85999999999966,1,23,6,135.39672727272867,62.40000000000005,29.020519694838566
787,1,0.0,0.3,0.1,6,-45.33199999999995,1,23,9,64.40000000000056,28.099999999999994,5.023455422832948
788,1,0.0,0.3,0.1,3,-69.24799999999986,1,23,6,76.95345454545422,39.800000000000004,3.460740335134064
789,1,0.0,0.4,0.1,6,-44.60800000000006,1,23,9,64.00000000000054,25.599999999999998,5.334363563899585
790,1,0.0,0.4,0.1,3,-70.25799999999998,1,23,6,76.1288429752062,37.099999999999994,3.4774683605986856
791,1,0.0,0.5,0.1,6,-43.744,1,23,9,61.60000000000069,23.599999999999998,5.391600379429019
792,1,0.0,0.5,0.1,3,-70.26399999999991,1,23,6,74.45838016528896,35.29999999999999,3.4903662117804855
793,1,0.0,0.6,0.1,6,-43.12799999999994,1,23,9,62.200000000000735,22.6,5.634059814879665
794,1,0.0,0.6,0.1,3,-69.68399999999986,1,23,6,75.03834710743774,34.29999999999999,3.5898650372212098
795,1,0.0,0.7,0.1,6,-42.871999999999986,1,23,9,64.43636363636425,22.0,5.894763169155614
796,1,0.0,0.7,0.1,3,-69.38399999999992,1,23,6,81.1429752066116,33.999999999999986,3.816986100225245
797,1,0.0,0.8,0.1,6,-42.096,1,23,9,61.27563636363674,21.000000000000004,5.789840434989706
798,1,0.0,0.8,0.1,3,-69.27999999999993,1,23,6,77.41404958677666,32.999999999999986,3.717454973323504
799,1,0.0,1.0,0.1,6,-41.231999999999985,1,23,9,60.02036363636398,20.000000000000004,5.930735701119284
800,1,0.0,1.0,0.1,3,-68.51799999999992,1,23,6,76.20786776859477,31.999999999999982,3.7570506194869586
801,1,0.02,0.0,0.1,6,-13.667999999999966,1,23,9,75.60363636363748,72.80000000000003,6.516808529033672
802,1,0.02,0.0,0.1,3,-9.353999999999964,1,23,6,87.5690909090927,81.50000000000006,10.285773791810737
803,1,0.02,0.1,0.1,6,2.508000000000493,1,23,9,131.79999999999885,72.30000000000003,-37.13892463274764
804,1,0.02,0.1,0.1,3,693.6259999999933,1,23,23,560.9199999999882,337.5999999999988,0.49348308864237733
805,1,0.02,0.2,0.1,6,-45.120000000000005,1,23,9,71.99999999999949,33.59999999999999,4.523752516880277
806,1,0.02,0.2,0.1,3,-12.211999999999835,1,23,6,140.0870909090919,62.90000000000005,29.1589792699026
807,1,0.02,0.3,0.1,6,-45.599999999999895,1,23,9,67.99999999999986,28.199999999999992,4.683860929763346
808,1,0.02,0.3,0.1,3,-69.37599999999996,1,23,6,81.1999999999997,39.9,3.215231621313367
809,1,0.02,0.4,0.1,6,-44.96000000000004,1,23,9,67.19999999999997,25.599999999999998,4.9481742241404785
810,1,0.02,0.4,0.1,3,-70.3880000000001,1,23,6,80.57036363636337,37.3,3.2706556623852765
811,1,0.02,0.5,0.1,6,-43.78399999999996,1,23,9,64.80000000000052,23.599999999999998,5.024329070606174
812,1,0.02,0.5,0.1,3,-69.99800000000005,1,23,6,77.55927272727253,35.29999999999999,3.266824860574786
813,1,0.02,0.6,0.1,6,-43.20799999999991,1,23,9,65.40000000000047,22.6,5.257823713621505
814,1,0.02,0.6,0.1,3,-69.52999999999997,1,23,6,78.05636363636343,34.29999999999999,3.3570722745072117
815,1,0.02,0.7,0.1,6,-42.79999999999996,1,23,9,67.28000000000002,22.0,5.5717413682353625
816,1,0.02,0.7,0.1,3,-69.56600000000002,1,23,6,83.73709090909072,33.999999999999986,3.5281799180890316
817,1,0.02,0.8,0.1,6,-42.07999999999997,1,23,9,64.20000000000032,21.000000000000004,5.444262561334525
818,1,0.02,0.8,0.1,3,-69.05600000000004,1,23,6,79.8472727272724,32.999999999999986,3.471410464567868
819,1,0.02,1.0,0.1,6,-41.27999999999996,1,23,9,63.28000000000026,20.000000000000004,5.530209738437567
820,1,0.02,1.0,0.1,3,-68.37800000000001,1,23,6,78.83618181818159,31.999999999999982,3.4997516844852807
821,1,0.04,0.0,0.1,6,-25.757999999999935,1,23,9,68.9000000000011,65.89999999999998,3.09141841931038
822,1,0.04,0.0,0.1,3,-28.453999999999986,1,23,6,65.4636363636368,59.000000000000036,2.9241724669571703
823,1,0.04,0.1,0.1,6,4.560000000000494,1,23,9,138.39999999999858,74.00000000000003,-25.484694703666992
824,1,0.04,0.1,0.1,3,692.1279999999923,1,23,23,588.6399999999871,337.5999999999988,0.6701972423701023
825,1,0.04,0.2,0.1,6,-45.135999999999996,1,23,9,76.39999999999907,33.999999999999986,4.252462340984777
826,1,0.04,0.2,0.1,3,-11.177999999999843,1,23,6,146.8916363636365,63.70000000000005,30.59303321158557
827,1,0.04,0.3,0.1,6,-45.44799999999982,1,23,9,71.19999999999935,28.199999999999992,4.346937925919364
828,1,0.04,0.3,0.1,3,-69.60199999999992,1,23,6,87.19999999999959,40.0,2.850291968243842
829,1,0.04,0.4,0.1,6,-44.67999999999992,1,23,9,70.39999999999945,25.599999999999998,4.6170191907233855
830,1,0.04,0.4,0.1,3,-70.50000000000006,1,23,6,85.69999999999968,37.3,2.925124393647941
831,1,0.04,0.5,0.1,6,-44.05599999999986,1,23,9,70.39999999999955,24.0,4.860126603724258
832,1,0.04,0.5,0.1,3,-70.19200000000004,1,23,6,86.59999999999977,35.89999999999999,3.09388827588586
833,1,0.04,0.6,0.1,6,-43.3919999999998,1,23,9,71.39999999999938,23.0,5.144249487631164
834,1,0.04,0.6,0.1,3,-69.85999999999996,1,23,6,86.09999999999981,34.69999999999999,3.152752166663867
835,1,0.04,0.7,0.1,6,-42.67999999999983,1,23,9,70.39999999999954,22.0,5.22132375277841
836,1,0.04,0.7,0.1,3,-69.73400000000004,1,23,6,87.19999999999985,33.999999999999986,3.281504388288584
837,1,0.04,0.8,0.1,6,-42.13599999999985,1,23,9,67.39999999999972,21.000000000000004,5.060491605061023
838,1,0.04,0.8,0.1,3,-69.21000000000001,1,23,6,84.19999999999969,32.999999999999986,3.169937155463171
839,1,0.04,1.0,0.1,6,-41.28799999999983,1,23,9,66.39999999999979,20.000000000000004,5.152118681777917
840,1,0.04,1.0,0.1,3,-68.47600000000001,1,23,6,83.19999999999973,31.999999999999982,3.196036811956005
841,1,0.06,0.0,0.1,6,-34.055999999999955,1,23,9,66.20000000000091,62.59999999999997,2.3724305532093806
842,1,0.06,0.0,0.1,3,-38.63399999999997,1,23,6,65.12500000000038,56.10000000000002,2.2104768845831706
843,1,0.06,0.1,0.1,6,-16.93599999999974,1,23,9,107.5999999999987,56.999999999999964,9.905089405787097
844,1,0.06,0.1,0.1,3,687.3679999999964,1,23,23,616.3599999999893,337.5999999999988,0.8399210570309863
845,1,0.06,0.2,0.1,6,-45.239999999999995,1,23,9,80.19999999999901,34.19999999999999,3.9386913630798723
846,1,0.06,0.2,0.1,3,-9.827999999999983,1,23,6,155.4999999999992,64.80000000000005,33.94177236712303
847,1,0.06,0.3,0.1,6,-45.80799999999984,1,23,9,75.99999999999893,28.59999999999999,4.101608866657721
848,1,0.06,0.3,0.1,3,-69.85999999999993,1,23,6,93.99999999999986,40.3,2.526302526283893
849,1,0.06,0.4,0.1,6,-44.83999999999999,1,23,9,73.59999999999931,25.599999999999998,4.25315757944786
850,1,0.06,0.4,0.1,3,-70.73800000000006,1,23,6,91.29999999999983,37.3,2.547232251100059
851,1,0.06,0.5,0.1,6,-44.175999999999966,1,23,9,73.59999999999941,24.0,4.492215494430541
852,1,0.06,0.5,0.1,3,-70.60000000000001,1,23,6,92.7999999999999,35.99999999999999,2.7426013438860517
853,1,0.06,0.6,0.1,6,-43.383999999999965,1,23,9,74.83999999999924,23.0,4.758034708622164
854,1,0.06,0.6,0.1,3,-70.22999999999995,1,23,6,93.79999999999998,34.999999999999986,2.8863067495852803
855,1,0.06,0.7,0.1,6,-42.76000000000002,1,23,9,73.59999999999943,22.0,4.8434905891407825
856,1,0.06,0.7,0.1,3,-69.62199999999999,1,23,6,92.79999999999994,33.999999999999986,2.9062226310176125
857,1,0.06,0.8,0.1,6,-42.10399999999997,1,23,9,70.5999999999996,21.000000000000004,4.686777724978381
858,1,0.06,0.8,0.1,3,-69.238,1,23,6,89.79999999999981,32.999999999999986,2.7884701140359818
859,1,0.06,1.0,0.1,6,-41.20799999999998,1,23,9,69.59999999999965,20.000000000000004,4.774447827977398
860,1,0.06,1.0,0.1,3,-68.49000000000001,1,23,6,88.79999999999987,31.999999999999982,2.8102043447982483
861,1,0.08,0.0,0.1,6,-38.73599999999995,1,23,9,63.02000000000075,59.09999999999998,2.113266558096113
862,1,0.08,0.0,0.1,3,-47.147999999999975,1,23,6,61.33500000000042,54.10000000000002,1.8699816223415247
863,1,0.08,0.1,0.1,6,-17.91199999999984,1,23,9,110.79999999999852,56.999999999999964,8.369972477542516
864,1,0.08,0.1,0.1,3,694.4799999999977,1,23,23,644.0799999999881,337.5999999999988,0.9461012307184671
865,1,0.08,0.2,0.1,6,-45.291999999999994,1,23,9,83.6999999999988,34.29999999999998,3.6103391491215673
866,1,0.08,0.2,0.1,3,-7.087999999999868,1,23,6,165.89999999999873,66.40000000000006,51.46457155081544
867,1,0.08,0.3,0.1,6,-45.4719999999998,1,23,9,79.51999999999862,28.59999999999999,3.7573569535326388
868,1,0.08,0.3,0.1,3,-70.01399999999974,1,23,6,99.59999999999975,40.3,2.147536845646835
869,1,0.08,0.4,0.1,6,-45.00799999999995,1,23,9,78.7999999999986,25.999999999999996,4.062993566953221
870,1,0.08,0.4,0.1,3,-70.54199999999989,1,23,6,100.39999999999986,37.99999999999999,2.3586403306128423
871,1,0.08,0.5,0.1,6,-43.967999999999876,1,23,9,76.799999999999,24.0,4.150240217765035
872,1,0.08,0.5,0.1,3,-70.5439999999998,1,23,6,98.39999999999988,35.99999999999999,2.370188865847912
873,1,0.08,0.6,0.1,6,-43.415999999999826,1,23,9,77.79999999999889,23.0,4.415619311732591
874,1,0.08,0.6,0.1,3,-69.97799999999978,1,23,6,99.40000000000006,34.999999999999986,2.515776829313409
875,1,0.08,0.7,0.1,6,-42.759999999999884,1,23,9,77.11999999999904,22.0,4.4478774743842004
876,1,0.08,0.7,0.1,3,-69.5659999999998,1,23,6,98.39999999999999,33.999999999999986,2.5287976639780245
877,1,0.08,0.8,0.1,6,-42.047999999999874,1,23,9,73.79999999999914,21.000000000000004,4.316109172010549
878,1,0.08,0.8,0.1,3,-69.0559999999998,1,23,6,95.3999999999998,32.999999999999986,2.4103813563925196
879,1,0.08,1.0,0.1,6,-41.27999999999989,1,23,9,73.11999999999925,20.000000000000004,4.357079880379866
880,1,0.08,1.0,0.1,3,-68.54599999999981,1,23,6,94.39999999999985,31.999999999999982,2.4242220058504906
881,1,0.1,0.0,0.1,6,-60.79199999999995,1,23,3,51.40000000000038,46.2,1.297033455183496
882,1,0.1,0.0,0.1,3,-60.41999999999996,1,23,3,51.40000000000038,46.2,1.3016283817831489
883,1,0.1,0.1,0.1,6,897.8840000000005,1,23,23,735.6000000000043,369.7000000000003,0.5782494251340444
884,1,0.1,0.1,0.1,3,880.2340000000015,1,23,23,735.6000000000043,369.7000000000003,0.5765408923308462
885,1,0.1,0.2,0.1,6,1093.6199999999903,1,23,23,988.9999999999866,397.0,0.7408020214015729
886,1,0.1,0.2,0.1,3,1076.7399999999911,1,23,23,988.9999999999865,397.0,0.7303317075069646
887,1,0.1,0.3,0.1,6,-93.0999999999999,1,23,3,132.40000000000055,53.1,1.1444662623756585
888,1,0.1,0.3,0.1,3,-92.79999999999987,1,23,3,132.40000000000055,53.1,1.143555272722144
889,1,0.1,0.4,0.1,6,-96.13200000000003,1,23,3,130.00000000000074,50.0,1.1993840602719437
890,1,0.1,0.4,0.1,3,-96.08000000000003,1,23,3,130.00000000000077,50.0,1.1993302252465077
891,1,0.1,0.5,0.1,6,-96.69999999999997,1,23,3,128.00000000000077,48.0,1.2092530097327352
892,1,0.1,0.5,0.1,3,-96.13999999999996,1,23,3,128.00000000000077,48.0,1.208036048074332
893,1,0.1,0.6,0.1,6,-96.31999999999991,1,23,3,129.00000000000082,47.0,1.3075930107112181
894,1,0.1,0.6,0.1,3,-96.4999999999999,1,23,3,129.00000000000082,47.0,1.3078075744681614
895,1,0.1,0.7,0.1,6,-96.47999999999996,1,23,3,128.00000000000082,46.0,1.3120843067538612
896,1,0.1,0.7,0.1,3,-96.5,1,23,3,128.00000000000082,46.0,1.312101152033521
897,1,0.1,0.8,0.1,6,-96.23999999999995,1,23,3,125.00000000000074,45.0,1.2211922273136064
898,1,0.1,0.8,0.1,3,-96.17999999999995,1,23,3,125.00000000000074,45.0,1.22107792876701
899,1,0.1,1.0,0.1,6,-95.75999999999993,1,23,3,124.00000000000077,44.0,1.224585501666961
900,1,0.1,1.0,0.1,3,-95.57999999999996,1,23,3,124.00000000000077,44.0,1.224242077460514
901,1,0.12,0.0,0.1,6,-210.89600000000019,1,23,13,51.120000000000374,45.6,1.2025055029243361
902,1,0.12,0.0,0.1,3,-211.0160000000002,1,23,13,51.120000000000374,45.6,1.2026195943317117
903,1,0.12,0.1,0.1,6,680.5819999999986,1,23,23,712.2800000000145,343.00000000000017,0.5621937729068498
904,1,0.12,0.1,0.1,3,682.1599999999987,1,23,23,712.2800000000145,343.00000000000017,0.5607481948378452
905,1,0.12,0.2,0.1,6,1091.9999999999984,1,23,23,1028.599999999991,397.0,0.8976598157006672
906,1,0.12,0.2,0.1,3,1087.3199999999986,1,23,23,1028.59999999999,397.0,0.8949996701237075
907,1,0.12,0.3,0.1,6,-234.54000000000042,1,23,13,144.12000000000043,52.900000000000006,1.2891336786419991
908,1,0.12,0.3,0.1,3,-235.3400000000005,1,23,13,137.64000000000038,50.7,1.2881648267582753
909,1,0.12,0.4,0.1,6,-237.60000000000062,1,23,13,128.20000000000076,45.0,1.2912067470457649
910,1,0.12,0.4,0.1,3,-237.94000000000062,1,23,13,128.2000000000007,45.0,1.291354207939288
911,1,0.12,0.5,0.1,6,-238.82000000000053,1,23,13,125.72000000000072,43.3,1.2893379418734991
912,1,0.12,0.5,0.1,3,-238.32000000000056,1,23,13,126.44000000000074,43.2,1.2903704971804308
913,1,0.12,0.6,0.1,6,-240.78000000000054,1,23,13,130.92000000000093,43.8,1.2920300794714952
914,1,0.12,0.6,0.1,3,-240.0800000000005,1,23,13,130.9200000000009,43.8,1.291703957407431
915,1,0.12,0.7,0.1,6,-240.44000000000057,1,23,13,130.26000000000076,42.9,1.2910169181843496
916,1,0.12,0.7,0.1,3,-240.44000000000054,1,23,13,129.60000000000082,43.0,1.2896796161603772
917,1,0.12,0.8,0.1,6,-238.64000000000053,1,23,13,123.2000000000006,40.5,1.2894783989078389
918,1,0.12,0.8,0.1,3,-238.78000000000057,1,23,13,123.2000000000006,40.5,1.2895486031115957
919,1,0.12,1.0,0.1,6,-238.12000000000052,1,23,13,122.80000000000072,39.5,1.2902052461190472
920,1,0.12,1.0,0.1,3,-238.26000000000056,1,23,13,122.80000000000072,39.5,1.2902613984814413
921,1,0.14,0.0,0.1,6,-213.80400000000017,1,23,13,50.84000000000038,45.1,1.2015821439274628
922,1,0.14,0.0,0.1,3,-213.99000000000018,1,23,13,50.84000000000036,45.1,1.2017456957450277
923,1,0.14,0.1,0.1,6,531.0559999999984,1,23,23,695.2000000000285,324.0999999999997,0.5558493837701345
924,1,0.14,0.1,0.1,3,535.7359999999985,1,23,23,695.2000000000285,324.0999999999997,0.5550918033660643
925,1,0.14,0.2,0.1,6,1089.2199999999975,1,23,23,1068.199999999993,397.0,0.9437573724906126
926,1,0.14,0.2,0.1,3,1075.9599999999978,1,23,23,1068.1999999999937,397.0,0.9470641469034728
927,1,0.14,0.3,0.1,6,-231.64000000000047,1,23,13,140.88000000000048,48.6,1.2824285561679067
928,1,0.14,0.3,0.1,3,-231.34000000000052,1,23,13,143.34000000000063,49.400000000000006,1.2846818877891153
929,1,0.14,0.4,0.1,6,-234.14000000000064,1,23,13,126.7400000000007,41.6,1.2849912352873805
930,1,0.14,0.4,0.1,3,-234.14000000000067,1,23,13,128.0800000000007,42.0,1.283728641984706
931,1,0.14,0.5,0.1,6,-234.9800000000006,1,23,13,126.16000000000065,40.0,1.2831112641566582
932,1,0.14,0.5,0.1,3,-234.32000000000056,1,23,13,121.96000000000058,38.7,1.283015580596455
933,1,0.14,0.6,0.1,6,-235.54000000000056,1,23,13,126.2000000000007,39.0,1.2863691962205257
934,1,0.14,0.6,0.1,3,-235.7800000000006,1,23,13,126.2000000000007,39.0,1.2864874975292224
935,1,0.14,0.7,0.1,6,-235.8400000000006,1,23,13,125.34000000000076,38.1,1.2855416271762325
936,1,0.14,0.7,0.1,3,-235.4000000000006,1,23,13,125.34000000000076,38.1,1.2853250781921162
937,1,0.14,0.8,0.1,6,-233.9800000000006,1,23,13,119.52000000000056,35.9,1.2822361106651907
938,1,0.14,0.8,0.1,3,-234.08000000000058,1,23,13,119.52000000000056,35.9,1.282289348562599
939,1,0.14,1.0,0.1,6,-233.4000000000006,1,23,13,118.5200000000006,34.9,1.2836757866520052
940,1,0.14,1.0,0.1,3,-233.58000000000052,1,23,13,118.5200000000006,34.9,1.283768199631412
941,1,0.16,0.0,0.1,6,-215.5480000000003,1,23,13,52.49454545454596,44.8,1.1997869753381385
942,1,0.16,0.0,0.1,3,-215.60400000000027,1,23,13,52.49454545454596,44.8,1.1998626845038771
943,1,0.16,0.1,0.1,6,414.8639999999981,1,23,23,680.7200000000278,309.4000000000003,0.5591198118182441
944,1,0.16,0.1,0.1,3,401.51999999999805,1,23,23,680.7200000000279,309.4000000000003,0.5521043072488787
945,1,0.16,0.2,0.1,6,1075.279999999991,1,23,23,1107.800000000005,397.0,0.7885991433912226
946,1,0.16,0.2,0.1,3,1082.799999999991,1,23,23,1107.8000000000059,397.0,0.7872174808389534
947,1,0.16,0.3,0.1,6,-177.026,1,23,13,262.05999999999835,84.20000000000005,1.582634034831095
948,1,0.16,0.3,0.1,3,-176.33399999999997,1,23,13,263.27999999999827,84.50000000000004,1.6055758811035994
949,1,0.16,0.4,0.1,6,-230.78000000000048,1,23,13,131.66000000000068,40.3,1.28004707548107
950,1,0.16,0.4,0.1,3,-231.5800000000005,1,23,13,131.66000000000068,40.3,1.2804497048466827
951,1,0.16,0.5,0.1,6,-233.0600000000005,1,23,13,132.60000000000045,39.0,1.2810430777288793
952,1,0.16,0.5,0.1,3,-233.62000000000052,1,23,13,132.60000000000045,39.0,1.2813240418511187
953,1,0.16,0.6,0.1,6,-231.64000000000038,1,23,13,123.08000000000028,35.4,1.2785857061272432
954,1,0.16,0.6,0.1,3,-231.9000000000004,1,23,13,123.08000000000028,35.4,1.2787422922798575
955,1,0.16,0.7,0.1,6,-232.06000000000046,1,23,13,122.08000000000031,34.4,1.2805483001385178
956,1,0.16,0.7,0.1,3,-231.86000000000047,1,23,13,122.08000000000031,34.4,1.2804845068283832
957,1,0.16,0.8,0.1,6,-230.40000000000038,1,23,13,116.46000000000019,32.3,1.278427628698324
958,1,0.16,0.8,0.1,3,-230.2600000000004,1,23,13,116.46000000000024,32.3,1.2783498108163498
959,1,0.16,1.0,0.1,6,-229.8400000000004,1,23,13,115.46000000000028,31.3,1.2798887797171006
960,1,0.16,1.0,0.1,3,-229.98000000000042,1,23,13,115.46000000000028,31.3,1.2799651506265015
961,1,0.18,0.0,0.1,6,-217.45000000000024,1,23,13,53.254545454545976,44.5,1.201588861139207
962,1,0.18,0.0,0.1,3,-217.20000000000027,1,23,13,55.290909090909715,44.5,1.2011904031624019
963,1,0.18,0.1,0.1,6,284.37599999999907,1,23,23,672.240000000029,297.7000000000003,0.4768979078498753
964,1,0.18,0.1,0.1,3,278.329999999999,1,23,23,672.2400000000289,297.7000000000003,0.48742082735678804
965,1,0.18,0.2,0.1,6,1081.179999999998,1,23,23,1147.400000000007,397.0,0.6280030285215039
966,1,0.18,0.2,0.1,3,1096.979999999997,1,23,23,1147.4000000000065,397.0,0.6279047893656058
967,1,0.18,0.3,0.1,6,247.4300000000019,1,23,18,892.0399999999759,272.80000000000007,-0.6335637677470514
968,1,0.18,0.3,0.1,3,60.61000000000004,1,23,17,741.519999999991,225.8000000000001,-2.9844326336179594
969,1,0.18,0.4,0.1,6,-229.1600000000005,1,23,13,133.58000000000052,38.5,1.2762587416176898
970,1,0.18,0.4,0.1,3,-229.10000000000056,1,23,13,133.58000000000052,38.5,1.2762265065266027
971,1,0.18,0.5,0.1,6,-230.1600000000005,1,23,13,130.40000000000043,36.0,1.2729028334845554
972,1,0.18,0.5,0.1,3,-230.54000000000056,1,23,13,130.4000000000004,36.0,1.273114027931983
973,1,0.18,0.6,0.1,6,-229.10000000000048,1,23,13,120.8000000000004,32.5,1.2731860200537457
974,1,0.18,0.6,0.1,3,-229.20000000000044,1,23,13,120.8000000000004,32.5,1.273254075177542
975,1,0.18,0.7,0.1,6,-228.54000000000045,1,23,13,119.80000000000048,31.5,1.2746247292928932
976,1,0.18,0.7,0.1,3,-229.2200000000005,1,23,13,119.80000000000041,31.5,1.2750189211012921
977,1,0.18,0.8,0.1,6,-227.9000000000004,1,23,13,114.00000000000026,29.5,1.2739041586099646
978,1,0.18,0.8,0.1,3,-227.58000000000047,1,23,13,114.00000000000026,29.5,1.2737374492167015
979,1,0.18,1.0,0.1,6,-227.04000000000045,1,23,13,113.0000000000003,28.5,1.275217318919202
980,1,0.18,1.0,0.1,3,-227.26000000000042,1,23,13,113.0000000000003,28.5,1.2753342764368516
981,1,0.2,0.0,0.1,6,-219.3240000000003,1,23,13,55.44132231405005,44.2,1.2031538800180983
982,1,0.2,0.0,0.1,3,-219.18000000000032,1,23,13,55.44132231405005,44.2,1.2030066843001808
983,1,0.2,0.1,0.1,6,124.68599999999982,1,23,22,606.500000000019,264.49999999999955,-0.31071642153550405
984,1,0.2,0.1,0.1,3,125.49799999999992,1,23,22,606.500000000019,264.49999999999955,-0.23067329701748385
985,1,0.2,0.2,0.1,6,978.2400000000018,1,23,23,1144.9000000000335,383.0000000000004,0.5824839364937286
986,1,0.2,0.2,0.1,3,977.7440000000021,1,23,23,1144.9000000000335,383.0000000000004,0.5812414797192962
987,1,0.2,0.3,0.1,6,1093.9400000000041,1,23,23,1385.9999999999452,397.0,0.7336658455698659
988,1,0.2,0.3,0.1,3,1081.9200000000044,1,23,23,1385.9999999999468,397.0,0.7259319895420071
989,1,0.2,0.4,0.1,6,-226.94000000000042,1,23,13,138.20000000000073,37.8,1.267831682497419
990,1,0.2,0.4,0.1,3,-226.98000000000042,1,23,13,138.20000000000073,37.8,1.2679011308932815
991,1,0.2,0.5,0.1,6,-227.8000000000004,1,23,13,128.0000000000004,33.4,1.272329798818045
992,1,0.2,0.5,0.1,3,-227.7600000000004,1,23,13,128.0000000000004,33.4,1.2722870910576143
993,1,0.2,0.6,0.1,6,-227.72000000000034,1,23,13,125.2000000000003,31.599999999999998,1.2716264071785104
994,1,0.2,0.6,0.1,3,-227.80000000000035,1,23,13,125.2000000000003,31.599999999999998,1.2716911819458805
995,1,0.2,0.7,0.1,6,-226.56000000000037,1,23,13,118.20000000000037,29.1,1.2712583779527142
996,1,0.2,0.7,0.1,3,-226.64000000000038,1,23,13,118.20000000000037,29.1,1.2712946853087645
997,1,0.2,0.8,0.1,6,-228.9600000000004,1,23,13,130.5000000000003,31.5,1.272867028412713
998,1,0.2,0.8,0.1,3,-229.04000000000042,1,23,13,133.00000000000028,32.0,1.2712929962813202
999,1,0.2,1.0,0.1,6,-225.02000000000027,1,23,13,111.60000000000024,26.3,1.267725753791146
1000,1,0.2,1.0,0.1,3,-224.80000000000032,1,23,13,111.60000000000024,26.3,1.2675915647683935
1001,1,0.22,0.0,0.1,6,-220.66000000000037,1,23,13,55.82148760330631,44.0,1.2042712331331464
1002,1,0.22,0.0,0.1,3,-220.66000000000037,1,23,13,55.82148760330631,44.0,1.2042712331331464
1003,1,0.22,0.1,0.1,6,151.4739999999999,1,23,23,652.9600000000224,279.8000000000001,0.3114250530250421
1004,1,0.22,0.1,0.1,3,-75.73400000000007,1,23,13,340.18000000000427,144.90000000000012,2.0928758094020674
1005,1,0.22,0.2,0.1,6,856.5959999999984,1,23,23,1130.480000000052,367.0000000000004,0.5806036019568401
1006,1,0.22,0.2,0.1,3,852.9719999999991,1,23,23,1130.480000000052,367.0000000000004,0.5818707444053715
1007,1,0.22,0.3,0.1,6,1067.799999999994,1,23,23,1425.5999999999538,397.0,0.8790757131688389
1008,1,0.22,0.3,0.1,3,1092.0799999999933,1,23,23,1425.5999999999538,397.0,0.890255460722499
1009,1,0.22,0.4,0.1,6,1082.1599999999994,1,23,23,1582.6000000000613,388.6,0.21503981296889652
1010,1,0.22,0.4,0.1,3,-175.7339999999999,1,23,13,295.94000000000034,76.29999999999998,1.3618381711044913
1011,1,0.22,0.5,0.1,6,-217.72800000000035,1,23,13,183.64000000000001,45.3,1.29003960121484
1012,1,0.22,0.5,0.1,3,-225.44000000000048,1,23,13,153.76000000000016,38.0,1.2646505360528875
1013,1,0.22,0.6,0.1,6,-227.74000000000044,1,23,13,133.12000000000046,31.8,1.2639355813198936
1014,1,0.22,0.6,0.1,3,-227.2000000000004,1,23,13,133.12000000000046,31.8,1.263627185931654
