engine,agents,sessions,motions,actions,narrative,holdsAt,memory
drools,7,1,56,618,214099137,97132,18215760
drools,7,1,2,24,31433747,125844,17665920
drools,7,1,3,35,58278217,131986,17665200
drools,7,1,86,948,339196508,112856,18598104
drools,7,1,51,563,172788209,117823,18156912
drools,7,1,88,970,319918161,108624,18621656
drools,7,1,48,530,120682737,91361,18120104
drools,7,1,59,651,211371571,107090,18251424
drools,7,1,93,1025,319226344,127182,19183136
drools,7,1,92,1014,314196453,100139,19171312
drools,7,1,55,607,150453485,101992,18706592
drools,7,1,79,871,200436040,94505,19018232
drools,7,1,14,156,58251801,134649,18235360
drools,7,1,27,299,91322873,117627,18360808
drools,7,1,73,805,244045690,117710,18947584
drools,7,1,40,442,105920370,116622,18528416
drools,7,1,11,123,52363582,123635,18199832
drools,7,1,66,728,158309163,90935,18848424
drools,7,1,100,1102,305415263,107439,19272024
drools,7,1,46,508,149413822,95837,18600888
drools,7,1,53,585,177453968,115539,18684808
drools,7,1,4,46,53462549,127790,18163744
drools,7,1,64,706,192262288,89912,18814488
drools,7,1,71,783,212171058,92087,18925760
drools,7,1,39,431,130551529,91517,18518448
drools,7,1,23,255,94901743,98590,18314680
drools,7,1,22,244,81925532,92090,18303064
drools,7,1,84,926,304574644,103839,19079008
drools,7,1,82,904,230041966,96405,19055424
drools,7,1,68,750,225088201,115584,18873736
drools,7,1,78,860,266952208,111517,19008304
drools,7,1,70,772,316443853,84710,18913976
drools,7,1,37,409,97835012,104684,18494936
drools,7,1,60,662,190758747,104475,18767288
drools,7,1,58,640,158688213,113382,18743768
drools,7,1,65,717,167585528,107412,18830256
drools,7,1,16,178,90122268,118447,18262816
drools,7,1,3,35,47866467,136410,18169632
drools,7,1,76,838,216558179,120999,18984760
drools,7,1,20,222,82703924,98137,18279344
drools,7,1,13,145,69298776,135614,18225360
drools,7,1,38,420,114327865,93665,18506712
drools,7,1,56,618,190644959,93340,18720192
drools,7,1,43,475,118829561,96627,18565504
drools,7,1,26,288,109142096,90587,18350840
drools,7,1,97,1069,268400506,89422,19236752
drools,7,1,1,13,26755009,127182,18182104
drools,7,1,9,101,57690473,130962,18209376
drools,7,1,10,112,50370243,136694,18189944
drools,7,1,50,552,132706760,118802,18649616
drools,7,1,86,948,281381898,94040,19102464
drools,7,1,28,310,91276631,102360,18374400
drools,7,1,88,970,222365444,102685,19126104
drools,7,1,91,1003,293030782,113859,19161496
drools,7,1,24,266,76274266,101801,18326608
drools,7,1,5,57,49662824,131047,18172960
drools,7,1,94,1036,331589671,104093,19196720
drools,7,1,25,277,120541678,134839,18339000
drools,7,1,34,376,105521896,111257,18451192
drools,7,1,2,24,38529435,169240,18170288
drools,7,1,15,167,105277781,130485,18248848
drools,7,1,83,915,272040870,98511,19067192
drools,7,1,41,453,189256174,88120,18542008
drools,7,1,72,794,205930336,90719,18937520
drools,7,1,32,354,122643876,123782,18421584
drools,7,1,57,629,210484414,105105,18731968
drools,7,1,87,959,251796552,101750,19114136
drools,7,1,42,464,151939403,102669,18553784
drools,7,1,89,981,269882902,83969,19137784
drools,7,1,62,684,154732801,130902,18790936
drools,7,1,19,211,71440152,155024,20532712
drools,7,1,98,1080,309449187,105835,19248440
drools,7,1,33,365,101788429,100199,18439504
drools,7,1,36,398,117956673,97524,18482880
drools,7,1,74,816,229078181,97614,18961080
drools,7,1,8,90,57950505,122300,18195416
drools,7,1,18,200,77871641,120997,18287696
drools,7,1,85,937,277288465,125652,19090832
drools,7,1,47,519,151148300,102710,18612656
drools,7,1,31,343,116637043,134249,18410056
drools,7,1,99,1091,346594568,94397,19762832
drools,7,1,48,530,131191704,91544,19127064
drools,7,1,90,992,249845892,120157,19652184
drools,7,1,81,893,264757344,91332,19546256
drools,7,1,69,761,261734221,100737,19388120
drools,7,1,30,332,116391715,121722,18900560
drools,7,1,6,68,40172492,144562,18680424
drools,7,1,17,189,70795437,133547,18778184
drools,7,1,21,233,71895247,100119,18793840
drools,7,1,75,827,230313292,94507,19475552
drools,7,1,96,1058,269662799,108511,19722992
drools,7,1,45,497,175135199,102362,19091760
drools,7,1,67,739,206896500,92220,19364624
drools,7,1,80,882,236761444,96145,19534480
drools,7,1,35,387,135970595,109772,18973784
drools,7,1,12,134,81166828,120097,18715952
drools,7,1,49,541,191329841,111734,19140360
drools,7,1,59,651,178983326,134312,19258120
drools,7,1,52,574,147199297,96350,19175640
drools,7,1,77,849,299565050,104330,19499248
drools,7,1,63,695,181937065,102984,19305088
drools,7,1,54,596,149529205,104762,19199248
drools,7,1,61,673,175105301,98530,19281584
drools,7,1,7,79,69566630,135207,18685560
drools,7,1,51,563,177991872,103657,19163920
drools,7,1,44,486,148506962,114104,19079856
drools,7,1,29,321,88934987,113812,18888784
drools,7,1,95,1047,328349112,90702,19711056
drools,7,1,86,948,229647198,96019,19605232
drools,7,1,38,420,109758866,114899,19009304
drools,7,1,97,1069,310973270,90179,19739376
drools,7,1,87,959,264238111,110202,19617000
drools,7,1,23,255,107899140,111100,18817360
drools,7,1,39,431,122676186,94857,19021072
drools,7,1,75,827,250845156,127821,19475552
drools,7,1,13,145,71232569,128345,18728016
drools,7,1,3,35,42140387,124256,18672280
drools,7,1,47,519,139239752,106187,19115368
drools,7,1,93,1025,301425869,114299,19687528
drools,7,1,20,222,69526883,137420,18782064
drools,7,1,92,1014,265021713,106580,19675784
drools,7,1,65,717,225005289,95342,19332824
drools,7,1,2,24,42911153,137959,18672968
drools,7,1,44,486,117297288,102144,19079888
drools,7,1,35,387,102413494,100731,18973768
drools,7,1,81,893,237033346,104652,19546248
drools,7,1,58,640,165734344,99660,19246304
drools,7,1,70,772,181597323,106032,19416680
drools,7,1,31,343,110652719,115670,18912432
drools,7,1,5,57,41083218,114152,18672464
drools,7,1,40,442,114676837,96902,19032792
drools,7,1,52,574,219808929,120654,19175688
drools,7,1,72,794,231004873,102252,19440184
drools,7,1,90,992,359084110,95994,19652328
drools,7,1,4,46,70084506,125092,18666448
drools,7,1,28,310,91744672,95079,18876920
drools,7,1,43,475,112596994,148079,19068272
drools,7,1,59,651,217513526,97180,19258072
drools,7,1,12,134,70183157,123302,18715952
drools,7,1,88,970,262389338,100054,19628632
drools,7,1,60,662,215047726,97652,19269904
drools,7,1,63,695,237650645,87784,19305328
drools,7,1,22,244,108064819,88562,18805584
drools,7,1,41,453,128540414,87444,19044616
drools,7,1,66,728,320325291,108269,19352760
drools,7,1,34,376,144851545,140602,18953808
drools,7,1,62,684,155277297,97455,19293400
drools,7,1,68,750,278404105,100312,19376400
drools,7,1,46,508,147048465,105434,19103544
drools,7,1,11,123,55316092,112292,18704152
drools,7,1,95,1047,316430543,92137,19711128
drools,7,1,45,497,127809343,124777,19091816
drools,7,1,24,266,108241180,94207,18829144
drools,7,1,64,706,182248810,107962,19316944
drools,7,1,89,981,303348911,132084,19640464
drools,7,1,48,530,119691129,91938,19127096
drools,7,1,85,937,250873825,103317,19593432
drools,7,1,78,860,238745736,117897,19510968
drools,7,1,8,90,53227444,136164,18698176
drools,7,1,94,1036,315240692,112460,19699520
drools,7,1,18,200,89270961,142047,18790392
drools,7,1,100,1102,406302958,99102,19774544
drools,7,1,76,838,260193494,125492,19487488
drools,7,1,74,816,211354587,104402,19463864
drools,7,1,17,189,63492293,139272,18778304
drools,7,1,21,233,71239535,103177,18793920
drools,7,1,98,1080,328573734,99415,19751224
drools,7,1,71,783,225827783,96432,19428440
drools,7,1,77,849,220086086,101782,19499232
drools,7,1,49,541,213781504,107162,19140488
drools,7,1,54,596,152736006,113427,19199184
drools,7,1,14,156,64317176,135716,18739912
drools,7,1,99,1091,309571080,93007,19763000
drools,7,1,55,607,147510842,108114,19211104
drools,7,1,9,101,94642310,128382,18712064
drools,7,1,73,805,246089962,121824,19452096
drools,7,1,82,904,325343636,134632,19024040
drools,7,1,50,552,147537557,143412,18617704
drools,7,1,57,629,161764285,132399,18700088
drools,7,1,42,464,151026528,118437,18521960
drools,7,1,67,739,197073932,95877,18830224
drools,7,1,10,112,86001185,191539,18158128
drools,7,1,84,926,306088259,109657,19047136
drools,7,1,32,354,110602715,93809,18389680
drools,7,1,83,915,246646264,110700,19035376
drools,7,1,56,618,197170032,97712,18688304
drools,7,1,1,13,49737984,135170,18150192
drools,7,1,79,871,197776457,119056,18988200
drools,7,1,27,299,95575583,99444,18330800
drools,7,1,80,882,222967333,102835,19000040
drools,7,1,61,673,194657059,121302,18747240
drools,7,1,29,321,110214230,102445,18354344
drools,7,1,51,563,171414680,105820,18629480
drools,7,1,33,365,111998384,113117,18407544
drools,7,1,30,332,93052903,108387,18366056
drools,7,1,91,1003,284808497,110552,19129576
drools,7,1,96,1058,343622280,103764,19188400
drools,7,1,36,398,122694136,104664,18451112
drools,7,1,6,68,39276460,152167,18146072
drools,7,1,7,79,50445667,129464,18151120
drools,7,1,15,167,69610227,116452,18217128
drools,7,1,16,178,98436674,127814,18230896
drools,7,1,19,211,70057834,149112,19158528
drools,7,1,53,585,150493442,108977,18652888
drools,7,1,25,277,78546213,134037,18307232
drools,7,1,37,409,138651300,99927,18462976
drools,7,1,26,288,85487075,101755,18319016
drools,7,1,69,761,290341868,107546,18853736
drools,7,1,37,409,115868748,113164,18463008
drools,7,1,92,1014,331065648,105105,19141440
drools,7,1,47,519,142275821,100554,18580792
drools,7,1,16,178,70671734,213776,18231040
drools,7,1,7,79,53539893,148431,18150976
drools,7,1,78,860,274856978,90867,18976488
drools,7,1,31,343,99298218,115600,18377896
drools,7,1,40,442,126702059,105919,18498408
drools,7,1,12,134,52307530,130185,18181424
drools,7,1,76,838,225615549,96114,18952888
drools,7,1,14,156,60135308,140707,18205352
drools,7,1,73,805,275718534,101477,18917376
drools,7,1,51,563,132498480,104542,18629568
drools,7,1,30,332,88890778,104867,18366120
drools,7,1,10,112,52057484,132608,18158120
drools,7,1,86,948,230788627,107604,19070784
drools,7,1,71,783,214922753,98709,18894024
drools,7,1,58,640,150570346,141392,18711904
drools,7,1,48,530,177096853,108937,18592552
drools,7,1,49,541,161613868,97194,18605928
drools,7,1,74,816,294317816,133332,18929208
drools,7,1,38,420,126635300,105647,18474864
drools,7,1,81,893,238395734,91579,19011904
drools,7,1,56,618,155729323,93100,18688264
drools,7,1,23,255,77068081,96377,18283016
drools,7,1,55,607,184508671,89402,18676624
drools,7,1,85,937,235257752,89609,19058872
drools,7,1,91,1003,294547357,106219,19129520
drools,7,1,11,123,55677131,137472,18169712
drools,7,1,88,970,281040568,118877,19094256
drools,7,1,2,24,54788064,131537,18138528
drools,7,1,75,827,254680274,93089,18941256
drools,7,1,100,1102,275501353,94487,19240160
drools,7,1,3,35,33647662,146884,18137984
drools,7,1,5,57,36774047,138730,18141120
drools,7,1,69,761,196930197,104892,18853736
drools,7,1,6,68,48989025,162169,18145920
drools,7,1,34,376,137489288,106604,18419368
drools,7,1,46,508,174782199,131837,18569072
drools,7,1,21,233,68966980,112789,18259400
drools,7,1,33,365,99292793,108007,18407600
drools,7,1,63,695,176610960,95547,18770736
drools,7,1,20,222,82293544,96832,18247616
drools,7,1,8,90,42997305,132201,18163584
drools,7,1,68,750,218214161,109120,18842056
drools,7,1,9,101,73074873,119654,18177560
drools,7,1,22,244,113990374,115492,18271144
drools,7,1,84,926,222557081,97302,19047136
drools,7,1,17,189,82673152,150242,18243752
drools,7,1,77,849,209982225,107153,18964720
drools,7,1,96,1058,309001745,124137,19188408
drools,7,1,45,497,192844612,120487,18557288
drools,7,1,29,321,108769181,115275,18354248
drools,7,1,39,431,125093540,105162,18486720
drools,7,1,99,1091,289266696,97630,19228480
drools,7,1,53,585,185009665,119397,18653128
drools,7,1,60,662,218412292,94687,18735560
drools,7,1,79,871,241970504,92042,18988296
drools,7,1,35,387,127520097,109742,18439432
drools,7,1,42,464,117134128,144432,18521896
drools,7,1,89,981,300989752,103362,19106024
drools,7,1,43,475,117866563,99384,18533744
drools,7,1,28,310,88707282,119167,18342568
drools,7,1,62,684,205336609,122899,18759016
drools,7,1,70,772,241281867,120507,18882152
drools,7,1,54,596,165441639,111102,18664904
drools,7,1,98,1080,307860646,92150,19216568
drools,7,1,36,398,104159398,105814,18451112
drools,7,1,93,1025,441196832,107847,19153064
drools,7,1,94,1036,258868210,107620,19164896
drools,7,1,72,794,216746336,100362,18905704
drools,7,1,24,266,131156464,106781,18294696
drools,7,1,25,277,90732528,94860,18307240
drools,7,1,95,1047,374624549,124186,19176624
drools,7,1,64,706,204894512,111062,18782664
drools,7,1,61,673,212017058,121489,18747184
drools,7,1,44,486,128713284,113674,18545416
drools,7,1,83,915,250626691,95567,19035368
drools,7,1,50,552,197550884,95982,18617712
drools,7,1,65,717,178790281,90770,18798528
drools,7,1,59,651,196017467,91627,18723696
drools,7,1,1,13,31788933,131792,18150184
drools,7,1,19,211,80766523,169319,19605896
drools,7,1,32,354,95232910,119039,18389672
drools,7,1,90,992,269670364,90512,19117832
drools,7,1,67,739,201629902,119037,18830192
drools,7,1,57,629,217076771,111935,18700232
drools,7,1,66,728,212102379,109592,18818400
drools,7,1,97,1069,292858292,93900,19204840
drools,7,1,13,145,83598961,118817,18193512
drools,7,1,15,167,64762118,129247,18217136
drools,7,1,80,882,281606786,143139,18999984
drools,7,1,52,574,165497632,116084,18641352
drools,7,1,18,200,76119664,140812,18255888
drools,7,1,41,453,112712234,114087,18510176
drools,7,1,26,288,107168786,105595,18319104
drools,7,1,4,46,35330733,129694,18131928
drools,7,1,82,904,279974749,106805,19023680
drools,7,1,27,299,122066248,91460,18330824
drools,7,1,87,959,310432303,152060,19082472
drools,7,1,72,794,263282457,133911,18905744
drools,7,1,48,530,150389260,93782,18592704
drools,7,1,47,519,147326833,103092,18580792
drools,7,1,94,1036,255983249,90377,19164912
drools,7,1,46,508,117130715,107590,18569160
drools,7,1,17,189,61768618,131942,18243792
drools,7,1,49,541,140988975,105667,18605888
drools,7,1,99,1091,346135506,117647,19228248
drools,7,1,11,123,77995758,119819,18169720
drools,7,1,21,233,86070623,102975,18259296
drools,7,1,80,882,238442517,117020,19000128
drools,7,1,6,68,49244028,132804,18145992
drools,7,1,95,1047,298053967,95217,19176776
drools,7,1,18,200,83705267,143597,18255880
drools,7,1,77,849,239399610,122272,18964656
drools,7,1,71,783,226271441,102784,18893920
drools,7,1,8,90,66353304,119225,18163928
drools,7,1,35,387,139591805,93622,19004904
drools,7,1,45,497,135674966,111104,19122936
drools,7,1,69,761,203554574,134712,19419384
drools,7,1,36,398,99755167,115202,19016672
drools,7,1,67,739,186121964,109862,19395696
drools,7,1,85,937,261574183,116446,19624432
drools,7,1,61,673,178950719,93092,19312736
drools,7,1,1,13,40115019,140891,18715744
drools,7,1,55,607,139135197,123302,19242240
drools,7,1,78,860,224295212,135634,19542048
drools,7,1,75,827,206316269,89386,19506720
drools,7,1,57,629,287468797,105522,19265784
drools,7,1,42,464,120108328,102065,19087616
drools,7,1,26,288,80679864,136333,18884520
drools,7,1,50,552,148484575,111407,19183160
drools,7,1,66,728,231337914,118249,19383904
drools,7,1,93,1025,321067460,96939,19718696
drools,7,1,73,805,233132686,96750,19483136
drools,7,1,81,893,271348960,127660,19577376
drools,7,1,89,981,313812855,99994,19671592
drools,7,1,15,167,73091354,112977,18782632
drools,7,1,98,1080,356239800,98552,19782264
drools,7,1,7,79,40977745,157656,18716616
drools,7,1,33,365,109722040,97502,18973248
drools,7,1,27,299,93814821,129830,18896352
drools,7,1,32,354,103561929,105494,18955184
drools,7,1,51,563,147224052,96927,19195048
drools,7,1,44,486,146568819,109927,19111032
drools,7,1,84,926,263816866,101875,19612792
drools,7,1,58,640,174684143,114289,19277424
drools,7,1,96,1058,388662198,84672,19754104
drools,7,1,83,915,219770492,111232,19600872
drools,7,1,41,453,127206427,98892,19075736
drools,7,1,63,695,200791779,106112,19336344
drools,7,1,88,970,274133519,107205,19659808
drools,7,1,54,596,208508400,105619,19230456
drools,7,1,25,277,106151003,93567,18872744
drools,7,1,4,46,37787133,160236,18697576
drools,7,1,64,706,181355611,100917,19348160
drools,7,1,23,255,100806325,153231,18848488
drools,7,1,91,1003,251058863,107564,19695144
drools,7,1,62,684,209754788,111294,19324576
drools,7,1,79,871,235290208,109751,19553912
drools,7,1,22,244,96425674,100307,18836704
drools,7,1,74,816,226694264,103412,19494816
drools,7,1,68,750,233283354,121314,19407472
drools,7,1,10,112,51002527,135411,18723672
drools,7,1,9,101,48079846,142027,18743056
drools,7,1,29,321,138628059,98815,18919992
drools,7,1,53,585,137336146,90047,19218584
drools,7,1,59,651,254637062,103502,19289208
drools,7,1,92,1014,256399438,97536,19707008
drools,7,1,2,24,33383762,121092,18704024
drools,7,1,3,35,42110331,140622,18703544
drools,7,1,30,332,90971935,206166,18931616
drools,7,1,100,1102,327284535,120039,19805736
drools,7,1,31,343,93251781,149484,18943464
drools,7,1,52,574,139867578,91302,19206824
drools,7,1,5,57,34203816,149281,18703456
drools,7,1,97,1069,353099736,98847,19770496
drools,7,1,90,992,247271125,93732,19683368
drools,7,1,34,376,122835451,104402,18984968
drools,7,1,28,310,124565944,102479,18908128
drools,7,1,38,420,124635659,107209,19040360
drools,7,1,70,772,177932575,121741,19447800
drools,7,1,12,134,51007651,135957,18746936
drools,7,1,40,442,112228542,87734,19063872
drools,7,1,24,266,123024404,101289,18860256
drools,7,1,14,156,79800250,148189,18770952
drools,7,1,37,409,99267139,94930,19028576
drools,7,1,76,838,231636609,122075,19518440
drools,7,1,43,475,140182222,98107,19099384
drools,7,1,60,662,265291306,135907,19300920
drools,7,1,56,618,159670733,104662,19254016
drools,7,1,19,211,75431990,143607,18829392
drools,7,1,82,904,201614440,91547,19589248
drools,7,1,65,717,153576215,89940,19364088
drools,7,1,39,431,97471894,91987,19052128
drools,7,1,16,178,59331008,119052,18796512
drools,7,1,13,145,54350111,115342,18759168
drools,7,1,86,948,211929839,89894,19636344
drools,7,1,20,222,63965041,87177,18813088
drools,7,1,87,959,205994778,93557,19647984
drools,7,1,23,255,344753777,271431,15171888
drools,7,1,12,134,247866518,270997,15068080
drools,7,1,14,156,194984323,339151,15095584
drools,7,1,9,101,88834708,217624,15072416
drools,7,1,17,189,167207107,255008,15153008
drools,7,1,28,310,297100274,220216,15290864
drools,7,1,46,508,411409349,233506,15516800
drools,7,1,72,794,492456631,187587,15857224
drools,7,1,53,585,305386132,218486,15605632
drools,7,1,71,783,331866929,162964,15847920
drools,7,1,5,57,73720495,199679,15598176
drools,7,1,76,838,370925459,168329,16413472
drools,7,1,6,68,80775642,206869,15606768
drools,7,1,70,772,588870697,175249,16343304
drools,7,1,30,332,177615774,172392,15830440
drools,7,1,37,409,288332978,169611,15927696
drools,7,1,45,497,293997961,233263,16021912
drools,7,1,33,365,135124954,159042,15872384
drools,7,1,79,871,325293827,158514,16453096
drools,7,1,19,211,143990155,213094,16624368
drools,7,1,65,717,416030869,164099,16265040
drools,7,1,94,1036,390466463,142057,16632216
drools,7,1,7,79,64410675,187554,15611096
drools,7,1,92,1014,344083947,162167,16601696
drools,7,1,34,376,156959915,145852,15879712
drools,7,1,11,123,74274781,199969,15630472
drools,7,1,98,1080,450054911,189172,16677568
drools,7,1,87,959,382196678,132879,16543720
drools,7,1,93,1025,425628690,158769,16614424
drools,7,1,35,387,217729220,166567,15902584
drools,7,1,81,893,321936119,157782,16475464
drools,7,1,2,24,43983078,225094,15602424
drools,7,1,88,970,330637073,165519,16558112
drools,7,1,82,904,372749724,150539,16489040
drools,7,1,48,530,157713007,162624,16058632
drools,7,1,36,398,123457684,154254,15917320
drools,7,1,21,233,127319137,146111,15725576
drools,7,1,40,442,132119536,143914,15964640
drools,7,1,80,882,251823094,188799,16466368
drools,7,1,25,277,155829779,133836,15773472
drools,7,1,91,1003,341491950,147834,16595968
drools,7,1,29,321,118149485,149496,15820592
drools,7,1,52,574,201933746,143539,16107560
drools,7,1,56,618,176520372,143060,16154704
drools,7,1,18,200,131709690,179572,15722896
drools,7,1,95,1047,333337246,143804,16643696
drools,7,1,13,145,62082339,173762,15661320
drools,7,1,86,948,273434613,158164,16538320
drools,7,1,42,464,149100777,150239,15990288
drools,7,1,97,1069,274872308,169145,16673264
drools,7,1,22,244,86238116,136502,15739720
drools,7,1,96,1058,315499882,132973,16657088
drools,7,1,59,651,167428811,152579,16192264
drools,7,1,39,431,207166004,151049,15955224
drools,7,1,58,640,186816485,153754,16180504
drools,7,1,15,167,66775762,177214,15686232
drools,7,1,51,563,180571498,163459,16098496
drools,7,1,10,112,63133707,161101,15627080
drools,7,1,20,222,91908151,151922,15716640
drools,7,1,74,816,264117026,143406,16398624
drools,7,1,85,937,364572814,169116,16528568
drools,7,1,1,13,29494938,182259,15619912
drools,7,1,54,596,152120993,149312,16134520
drools,7,1,26,288,95652799,158877,15788736
drools,7,1,68,750,212227050,137924,16311776
drools,7,1,63,695,227780727,150415,16240512
drools,7,1,75,827,205600565,151511,16411144
drools,7,1,3,35,41242773,173205,15607936
drools,7,1,24,266,130756787,156312,15764760
drools,7,1,89,981,294307582,152844,16576144
drools,7,1,8,90,81798791,289259,15635200
drools,7,1,64,706,196005349,172827,16254216
drools,7,1,50,552,186702291,171234,16089600
drools,7,1,90,992,309370044,132402,16590376
drools,7,1,4,46,50413709,183364,15604472
drools,7,1,77,849,217032430,127915,16437464
drools,7,1,100,1102,313392813,149634,16713536
drools,7,1,49,541,175889736,157820,16079296
drools,7,1,66,728,225984429,131335,16291928
drools,7,1,55,607,174720039,128347,16150112
drools,7,1,67,739,199981765,133257,16303768
drools,7,1,32,354,122305973,167579,16365472
drools,7,1,38,420,173961614,135015,15948816
drools,7,1,61,673,191613497,137240,16221264
drools,7,1,62,684,247861857,150047,16232976
drools,7,1,73,805,205680327,157183,16391456
drools,7,1,47,519,161802363,155465,16055296
drools,7,1,57,629,250626061,140800,16175048
drools,7,1,31,343,175676808,173694,15852720
drools,7,1,78,860,348965157,166254,16451160
drools,7,1,69,761,265267900,161386,16329736
drools,7,1,43,475,114740560,129026,16009552
drools,7,1,41,453,158157427,170667,15986184
drools,7,1,84,926,339293878,139526,16523048
drools,7,1,44,486,144515580,170536,16021432
drools,7,1,83,915,338403344,134191,16511288
drools,7,1,99,1091,384084946,142987,16705888
drools,7,1,27,299,122343320,132852,15808288
drools,7,1,16,178,68846936,182429,15708784
drools,7,1,60,662,170728228,125942,16213392
drools,7,1,10,112,54024909,162142,15636096
drools,7,1,15,167,67490515,212922,15695056
drools,7,1,72,794,241928199,168981,16383648
drools,7,1,11,123,118626923,182394,15647744
drools,7,1,58,640,175598624,136107,16189808
drools,7,1,29,321,108186290,162839,15832320
drools,7,1,95,1047,278451681,134090,16654928
drools,7,1,70,772,242611188,153117,16360344
drools,7,1,18,200,71143702,183684,15734136
drools,7,1,100,1102,467701827,149562,16718560
drools,7,1,31,343,126126917,136987,15856320
drools,7,1,76,838,209184271,162747,16431512
drools,7,1,48,530,176318400,169582,16071520
drools,7,1,56,618,186997392,135459,16167344
drools,7,1,98,1080,339072903,128892,16695464
drools,7,1,24,266,78584940,150282,15773680
drools,7,1,74,816,236980762,137992,16408256
drools,7,1,30,332,157588835,149734,15845176
drools,7,1,7,79,54305614,173336,15630088
drools,7,1,85,937,330766932,113257,16538256
drools,7,1,33,365,114628982,134384,15886976
drools,7,1,35,387,127393829,112387,15918664
drools,7,1,93,1025,282536355,134430,16632512
drools,7,1,62,684,258597999,144591,16238336
drools,7,1,55,607,168119642,108225,16155960
drools,7,1,51,563,203962011,131197,16109224
drools,7,1,42,464,162737289,113690,16503968
drools,7,1,17,189,74032687,162004,16225760
drools,7,1,61,673,202023251,128125,16729264
drools,7,1,16,178,69555041,185656,16213384
drools,7,1,83,915,385258623,126419,17017744
drools,7,1,47,519,141286315,158394,16563272
drools,7,1,34,376,111596393,98074,16401840
drools,7,1,45,497,126775835,116494,16539808
drools,7,1,21,233,84692083,127809,16242152
drools,7,1,81,893,320533272,145427,16994528
drools,7,1,25,277,94473907,154209,16289992
drools,7,1,54,596,163278242,111984,16647592
drools,7,1,88,970,285391978,106937,17077048
drools,7,1,96,1058,322598951,109647,17171296
drools,7,1,49,541,148835728,129497,16588736
drools,7,1,12,134,67708487,155094,16165440
drools,7,1,79,871,323722943,105285,16972288
drools,7,1,5,57,42043297,139327,16122432
drools,7,1,59,651,283382606,119687,16708336
drools,7,1,38,420,152831388,121905,16459416
drools,7,1,67,739,243334634,190121,16887576
drools,7,1,37,409,142658106,110438,16447936
drools,7,1,71,783,204207593,99917,16878792
drools,7,1,4,46,46347483,157047,16116832
drools,7,1,75,827,252131206,97317,16926080
drools,7,1,68,750,250081958,100994,16826968
drools,7,1,91,1003,272960834,116382,17114488
drools,7,1,64,706,197687611,102787,16767432
drools,7,1,80,882,320281940,107237,16984960
drools,7,1,46,508,149312678,93039,16553928
drools,7,1,63,695,208495365,113329,16755808
drools,7,1,50,552,171410494,113022,16602616
drools,7,1,86,948,296311660,104697,17055616
drools,7,1,53,585,178009950,115069,16637952
drools,7,1,3,35,61829619,143896,16122816
drools,7,1,65,717,304567213,100724,16783312
drools,7,1,82,904,317387724,124652,17008448
drools,7,1,26,288,104756046,95952,16304024
drools,7,1,39,431,148320689,95725,16471488
drools,7,1,99,1091,302291848,129303,17213400
drools,7,1,60,662,250653472,88350,16720472
drools,7,1,97,1069,343573136,108377,17190080
drools,7,1,8,90,55039601,130959,16148792
drools,7,1,9,101,74323023,126222,16162640
drools,7,1,43,475,179098528,104944,16518872
drools,7,1,36,398,155010109,122519,16436200
drools,7,1,19,211,103037674,163424,16248976
drools,7,1,73,805,237209102,99212,16902584
drools,7,1,23,255,83896950,97718,16268072
drools,7,1,89,981,338878442,103990,17091160
drools,7,1,14,156,79600102,129389,16190664
drools,7,1,20,222,79621796,98280,16232840
drools,7,1,13,145,68694835,146657,16178840
drools,7,1,92,1014,329536468,114845,17126664
drools,7,1,40,442,118038953,94372,16483672
drools,7,1,22,244,116956059,93833,16256472
drools,7,1,77,849,232781136,94820,16950024
drools,7,1,94,1036,283244212,107999,17150176
drools,7,1,28,310,99642417,104572,16327976
drools,7,1,87,959,258166751,109324,17067744
drools,7,1,6,68,43017830,125837,16131256
drools,7,1,78,860,266308954,123655,16961840
drools,7,1,2,24,48144652,137107,16132240
drools,7,1,44,486,156831431,98887,16531392
drools,7,1,57,629,232741940,103976,16685920
drools,7,1,52,574,177345499,94527,16627360
drools,7,1,90,992,270790650,93410,17103944
drools,7,1,1,13,28609239,135031,16136336
drools,7,1,66,728,179084442,119817,16804584
drools,7,1,84,926,295743861,128725,17033296
drools,7,1,27,299,97129038,106369,16316832
drools,7,1,69,761,278778467,117367,16840344
drools,7,1,41,453,161568792,128972,16496800
drools,7,1,32,354,142355023,107449,16376376
drools,7,1,98,1080,318541891,106179,17203232
drools,7,1,52,574,207232872,92387,16629072
drools,7,1,92,1014,267931030,105320,17129312
drools,7,1,63,695,193044946,104562,16758616
drools,7,1,48,530,173800409,104035,16580584
drools,7,1,6,68,41015009,131042,16133944
drools,7,1,8,90,51044535,181913,16151512
drools,7,1,95,1047,288310352,95975,17164648
drools,7,1,61,673,228922504,106209,16735208
drools,7,1,7,79,41286193,126874,16138888
drools,7,1,41,453,166171175,113617,16498000
drools,7,1,81,893,296092114,129960,16999688
drools,7,1,15,167,68082300,145389,16205840
drools,7,1,88,970,323581635,113079,17083008
drools,7,1,99,1091,280130907,108047,17217152
drools,7,1,54,596,213242120,92755,16653568
drools,7,1,96,1058,311914081,94457,17177320
drools,7,1,2,24,37061170,148879,16127656
drools,7,1,80,882,267331456,90369,16989320
drools,7,1,10,112,59896611,141912,16147256
drools,7,1,1,13,29135111,128427,16139384
drools,7,1,3,35,103251541,121529,16127000
drools,7,1,71,783,247776081,124516,16883120
drools,7,1,34,376,104110119,127207,16408552
